track_id;artist_id;track_name_id
656046;83593;65028
656047;83593;76567
656050;83593;58641
656052;83604;76218
656056;83593;10801
656057;83593;30685
656058;83604;59211
656059;83593;20939
656060;83604;43880
656061;83604;85163
656062;83607;53215
656066;13074;22098
656246;7505;17322
656332;3050;73778
656371;57128;18342
656389;14464;51814
656405;82909;6975
656431;3268;63103
656457;3050;8172
656465;18656;23261
656512;83647;55167
656523;6545;38504
656663;1521;8185
656755;10363;63862
656756;16583;64739
656828;83007;29235
656847;73382;40622
656889;22078;45732
656901;13863;63413
656923;5254;70363
656987;6004;62924
657014;407;47025
657070;13449;44358
657133;6852;78682
657175;6284;79921
657211;22954;5176
657212;275;77597
657233;3087;80019
657241;11135;28889
657245;7807;48618
657257;3729;45930
657264;3729;35334
657334;3729;54822
657335;3729;76744
657336;3729;40983
657355;20447;59654
657378;3729;57833
657381;17455;48584
657393;5800;32328
657401;7807;42579
657416;83647;55019
657431;3729;35302
657434;176;42134
657467;3729;81004
657472;3784;70171
657477;6004;69473
657495;43084;42550
657513;8933;79017
657522;1521;60475
657546;8991;13095
657572;7505;6685
657580;176;29273
657599;1704;15780
657614;9868;55628
657684;2758;35530
657712;8991;21047
657728;42641;31797
657829;5157;6639
657873;5119;82396
657902;22078;83704
657922;57;80421
657939;6256;82056
657966;5254;25616
658013;5285;65462
658035;3729;74185
658068;3050;73117
658080;12311;81093
658149;17997;62945
658152;12348;82590
658238;3729;73869
658266;19805;82934
658343;83647;55151
658398;7901;33701
658456;176;28946
658478;6020;15891
658499;3739;68258
658529;7050;26174
658563;3;4462
658565;9609;5116
658750;57;61242
658832;19715;35862
658932;66018;24863
659028;16294;51806
659033;66018;23173
659102;1521;63297
659125;22078;66856
659156;3268;63102
659188;2705;71066
659195;22078;46141
659198;1521;45296
659201;163;66413
659202;7807;75586
659272;83647;44190
659362;127;8486
659520;6004;56025
659534;83647;50598
659560;66;78338
659605;43084;21774
659651;15010;61177
659720;3268;2439
659754;7384;14963
659823;16563;63813
659831;12718;61652
659845;3129;73971
659857;5745;75374
659860;5745;11827
659920;83820;55974
659945;15374;12261
659952;28;22740
659954;29395;37823
659960;301;9365
660082;83876;42930
660142;2821;63167
660156;9511;42317
660201;19889;56439
660210;9751;65827
660260;2613;8811
660298;8957;27974
660346;2222;20287
660409;46770;29268
660453;65403;47466
660458;65403;74850
660463;65403;34413
660531;63349;26055
660533;63349;30754
660564;9991;70951
660613;2988;28639
660641;2503;58834
660661;9787;41463
660711;6334;73009
660712;16915;43388
660729;83820;7720
660788;84046;33315
660790;4945;10090
660793;65403;14953
660794;65403;4663
660795;65403;41543
660796;65403;54320
660797;65403;59367
660798;65403;1362
660799;65403;15571
660800;65403;26873
660803;65403;79729
660955;44803;24787
660970;62;66080
661310;3916;59281
661354;84192;17849
661511;29513;45134
661587;12718;40469
661667;5745;36676
661695;6171;27472
661718;2072;81650
661786;12718;47660
661871;12718;13731
661895;24468;30695
661935;9625;79157
661944;12718;23866
661991;183;5324
662157;2943;34321
662173;20916;38301
662350;140;58718
662410;29137;58000
662489;84509;39659
662606;148;64365
662731;16579;80745
662740;3312;68909
662753;3312;66488
662772;9991;58182
662825;19780;50796
662968;77;59244
663070;37850;71983
663098;44582;3109
663126;36778;64363
663225;4901;19587
663401;9068;68524
663467;3889;29917
663637;6621;36342
663684;6334;9475
663691;32837;50000
663785;3669;17257
663997;12152;55132
664029;28025;61277
664031;28025;19470
664038;28025;73461
664040;28025;14247
664042;28025;58267
664045;28025;30515
664068;28025;12523
664089;29089;35514
664187;4198;62135
664226;29473;36040
664291;84900;78868
664409;7;74458
664449;41900;20680
664601;489;11582
664820;65403;8857
665060;567;12955
665099;20542;81328
665122;17372;7771
665197;40755;48199
665245;40755;470
665304;40755;41413
665308;208;73476
665340;5040;123
665460;29137;25008
665502;77;73033
665553;6334;12483
665557;8670;53284
665649;16563;19279
665658;16426;55841
665718;2732;75188
666038;16269;33593
666148;16184;21087
666162;15487;40738
666163;15487;40345
666164;15487;21746
666300;679;32691
666361;15487;57949
666434;15487;37172
666488;7900;33646
667069;38508;51518
667081;336;7724
667220;9785;3083
667255;16287;47806
667346;18765;61278
667530;4165;72205
667533;4165;63329
667535;22853;27180
667536;4165;76000
667539;13500;80101
667543;4165;84090
667545;4165;17672
667549;4165;65494
667595;5175;82108
667600;16289;1021
667696;8661;70699
667715;9586;80382
667808;57961;68996
667820;79753;35599
667825;15050;7500
667885;39885;34263
667886;16088;50857
667968;70248;38530
668005;85358;52756
668023;15050;37579
668029;22053;82796
668055;85371;8332
668067;12147;22010
668085;44895;31315
668111;12535;43689
668116;68090;46077
668126;15056;6363
668148;85362;23132
668193;275;16859
668225;29089;48627
668314;27137;23552
668315;85382;2780
668397;44895;70739
668408;85422;73757
668446;44893;9663
668461;85389;50124
668482;59681;78767
668559;27137;63004
668731;13029;69149
668740;12799;52013
668787;36738;49599
668869;85496;62517
668870;85497;48099
668871;81289;55656
668872;40642;88669
668873;58963;36626
668874;85498;54309
668875;85499;75347
668876;85500;16323
668877;85501;62139
668878;25929;84915
668879;75320;39450
668880;85502;37972
668881;13064;70054
668882;85498;81193
668883;12535;24690
668884;85503;67062
668885;40740;88641
668886;42199;15073
668887;85504;24255
668888;85503;73738
668889;85505;64322
668890;85506;45354
668891;85497;34758
668892;10711;84787
668893;85507;51750
668894;65546;45676
668895;75320;84661
668900;85507;46066
668901;85508;88337
668902;85497;63238
668903;85507;1115
668904;85497;56938
668905;85503;14708
668906;75320;88446
668937;5175;72658
668988;22923;76398
669049;69370;39122
669077;69370;22343
669113;12596;81583
669169;12145;84851
669277;39016;10631
669381;85582;50743
669394;29089;64429
669406;85583;69051
669550;14628;65635
669555;14242;5430
669577;43226;60099
669582;19894;63092
669647;9735;80866
669655;31;65568
669656;31;31271
669730;43428;10762
669746;43428;62670
669846;67540;3635
669855;6903;14466
669886;85627;66640
669915;283;73127
669945;6766;16890
669968;29455;42345
669985;15886;45554
669989;9475;77737
669992;31406;25990
669996;19716;24660
670108;13509;83855
670136;85680;67299
670161;9804;82658
670186;3105;23999
670216;85692;15916
670221;243;41722
670287;52909;23975
670321;18851;76783
670341;29089;2472
670348;801;81501
670387;13243;5212
670390;5860;57424
670509;470;62538
670531;12936;53783
670542;16104;21026
670548;17152;46735
670599;29019;31828
670618;4659;66540
670619;7909;59418
670651;22930;10520
670721;183;13363
670817;6004;65009
670857;7998;19985
670929;220;46284
670970;60185;43501
671013;18491;7122
671046;85795;61060
671092;39522;7423
671101;7666;2464
671136;78035;55543
671148;56825;85218
671175;50665;18939
671177;1329;35256
671270;7710;33437
671307;22923;60083
671319;1329;78537
671384;48556;22508
671402;27746;72298
671435;5891;35338
671439;5891;47066
671460;66236;71226
671472;11155;9104
671482;5891;44279
671579;24468;5120
671630;30374;26032
671642;5335;53983
671650;1439;34803
671662;13030;26455
671672;48375;53294
671674;85877;72688
671727;8639;7243
671734;33195;72062
671773;5209;68538
671800;85891;42223
671808;9620;68418
671816;316;66445
671852;316;9477
671901;36497;75442
671906;36497;15044
671919;48349;36946
671924;36497;12607
671988;51057;22099
672002;7998;52034
672029;31155;32932
672035;39873;64660
672102;48349;65745
672109;25080;64660
672146;32559;86614
672204;4292;82310
672237;4023;58500
672407;5209;78233
672422;85911;70512
672442;29066;11911
672444;50665;45047
672487;16763;19556
672494;85957;11351
672507;85882;3887
672551;5502;60458
672556;53102;49971
672557;48383;36147
672576;4282;26275
672577;5923;83807
672599;78035;42150
672616;12156;30759
672648;5080;24374
672686;6982;26116
672694;48349;80241
672697;85953;55868
672702;48375;30221
672721;19372;58490
672729;85874;3477
672764;48375;5270
672797;48556;26645
672800;1325;82601
672907;15207;50704
672984;140;16642
673030;19794;38299
673092;39755;28362
673261;48349;60081
673269;4709;61853
673285;5062;60685
673357;4191;5541
673365;7240;32368
673393;85874;71474
673450;678;58988
673452;7240;4091
673456;48375;36110
673472;7240;51111
673485;85874;11520
673608;16633;42738
673667;85874;66787
673719;2112;33755
673739;18236;3138
673740;18236;74915
673741;18236;25632
673742;18236;72749
673743;18236;46093
673744;18236;83114
673745;18236;4580
673746;18236;12192
673751;18236;42250
673752;18236;59817
673758;8186;81426
673768;16797;71005
673818;2908;68902
673831;64569;57326
673868;6144;21406
673894;1682;33772
673979;6913;49542
674085;16889;68616
674086;16889;82306
674087;16889;44161
674088;16889;29516
674089;16889;15708
674090;16889;82307
674091;16889;2143
674092;16889;69566
674093;16889;83778
674094;16889;45652
674095;16889;26313
674096;16889;16729
674097;16889;27857
674140;17027;33676
674172;86101;32263
674261;33161;29327
674287;20338;36859
674295;86105;45329
674317;20338;9857
674319;49394;14527
674449;677;713
674452;27187;81255
674461;19980;76685
674546;49353;33834
674686;1602;61316
674821;1900;36481
674955;14455;62402
675089;1871;30139
675090;1871;2459
675094;1871;30140
675201;47604;66339
675223;4397;4902
675228;1871;76488
675229;1871;5159
675390;86176;83706
675403;16097;29845
675404;16097;29091
675405;16097;55010
675512;3916;35768
675610;36172;11126
675655;86176;49462
675762;1871;65942
675763;1871;50527
675847;86198;79380
675904;11556;4815
675976;86162;43007
675981;3716;71051
675987;4636;22534
676001;49596;36382
676007;86205;71995
676014;49498;32160
676066;58907;16902
676072;4623;23369
676202;86210;38311
676204;1602;43656
676249;5415;73877
676270;45404;65875
676309;7159;51727
676323;7159;13909
676457;12156;14108
676458;12156;56289
676459;12156;42686
676460;12156;77506
676461;12156;23477
676462;12156;26240
676572;182;43202
676638;6913;74746
676646;2613;42035
676716;35036;54533
676847;5454;40163
676947;27746;42611
676968;6334;6135
677084;486;74499
677163;14201;32051
677199;6334;31106
677216;21694;16254
677330;150;12065
677458;67019;27152
677547;86318;58227
677568;60731;36391
677646;54100;29791
677669;54100;34929
677740;54100;80000
677742;9906;63603
677792;15385;54737
678079;697;85366
678089;54100;35830
678090;54100;80680
678091;54100;75481
678093;54100;38255
678120;6218;81732
678142;16302;8345
678143;9810;33602
678144;7680;25632
678145;20731;5045
678157;372;37396
678158;67920;22678
678159;86355;14808
678160;86356;14904
678161;86357;75365
678162;5783;61557
678196;351;32534
678332;68626;37730
678422;54100;21938
678423;54100;32790
678424;54100;79730
678425;54100;25294
678493;32214;65818
678509;16294;32706
678520;15625;66382
678688;54100;52605
678690;54100;19578
678691;54100;14083
678730;507;9463
678758;4370;80047
678764;6218;15146
678830;10711;10646
678938;21557;54531
678956;11664;69362
679025;409;64811
679070;86460;87295
679211;39016;38178
679212;39016;55436
679214;39016;41961
679218;39016;80506
679219;39016;49701
679220;39016;79090
679222;39016;13546
679223;39016;63494
679224;39016;24692
679228;42563;58621
679305;85406;64160
679306;85406;6054
679307;85406;2328
679308;85406;65682
679309;85406;38173
679310;85406;33381
679311;85406;18190
679312;85406;9191
679313;85406;79066
679334;6270;32284
679447;19795;79824
679449;73918;60401
679809;21497;56627
679904;27237;24486
679952;17227;67669
679991;4115;69763
679997;330;20358
680035;11646;14800
680104;3818;40403
680184;39016;2659
680196;42512;18617
680238;39016;83924
680258;11664;15804
680266;2804;10873
680391;86684;62310
680409;3566;18568
680423;69876;59368
680453;43297;78198
680491;50838;32118
680500;39439;36062
680508;3893;50650
680509;43297;48517
680511;52858;49237
680521;15703;83727
680532;6294;39333
680535;39439;29095
680555;50935;68191
680583;6294;51586
680742;5452;63811
680745;10094;20997
680746;10094;49628
680747;10094;73383
680748;10094;61014
680749;10094;37746
680750;10094;43005
680751;10094;72108
680753;10094;57980
680758;10094;4741
680762;4676;85007
680768;4676;85406
680769;4676;85053
680800;6294;40741
680817;5212;8162
680885;49735;43753
680928;56969;4627
680973;72339;8789
681003;4257;76669
681017;13822;8562
681023;9477;18669
681054;6294;40705
681119;15026;49028
681122;9477;70263
681132;86756;67322
681302;23779;29893
681325;15385;47149
681330;18076;39925
681342;86786;70658
681402;9475;21509
681438;2788;46361
681649;39266;81534
681711;3808;30990
681714;3808;35128
681715;3808;31662
681716;3808;76773
681718;3808;32183
681719;3808;46762
681720;3808;7760
681721;3808;31549
681722;3808;80935
681724;3808;7987
681726;39266;16896
681775;23779;57027
681843;5519;80166
681863;10076;36696
681865;10076;40366
681867;10076;42175
681872;627;14206
681882;10076;36981
681886;10076;40343
682041;53825;29823
682263;8627;50959
682386;461;14394
682639;9703;11892
682952;21324;78716
683234;16293;10464
683300;87065;69548
683363;87071;22911
683416;51736;20285
683418;87080;22469
683454;3689;74193
683461;32175;81980
683464;32175;52475
683465;32175;58873
683972;1978;69409
683974;1978;37084
683975;1978;51505
683976;1978;27703
684060;85695;26717
684158;28482;16952
684253;1329;35670
684372;9475;67554
684404;28;30225
684411;41022;75771
684429;4225;2732
684446;4232;47727
684448;28;40865
684548;17517;55430
684557;23871;88011
684558;23871;88308
684561;23871;87843
684563;23871;88632
684564;23871;88318
684565;23871;25761
684566;23871;88343
684567;23871;88367
684568;23871;77293
684569;23871;87638
684570;23871;88281
684571;23871;88419
684577;23871;88407
684578;23871;88601
684579;23871;88555
684580;23871;87637
684581;23871;88325
684628;717;64153
684783;12151;10669
684932;19657;60036
685063;9792;16035
685091;6822;54527
685104;2258;78286
685129;64;38920
685136;7068;87953
685139;7068;88346
685191;28572;40195
685226;23507;88132
685230;7068;87850
685258;48790;40006
685899;6023;33492
685904;6023;47990
685905;6023;64404
685907;6023;52808
685909;6023;36356
685910;6023;63570
686124;12445;45019
686175;16913;52240
686393;17036;29273
686524;87374;6291
686621;3565;63006
686623;8821;70022
686670;87187;66811
687064;48790;20534
687140;28;14811
687148;87187;87825
687154;87187;87881
687300;634;87639
687333;32064;31274
687586;28;15052
687589;1532;74004
687621;2976;70169
688011;11985;69333
688137;7068;20157
688190;11556;72663
688195;11556;2128
688242;16305;58458
688516;87204;469
688719;6136;6145
689285;6687;45367
689515;20813;1350
689558;29122;14783
689608;41375;10344
689818;53585;85192
690292;28572;33548
690361;4259;37650
690447;8;17423
690448;8;23138
690465;36084;6287
690473;23836;6114
690505;3599;5335
690518;28786;4990
690548;3599;4132
690560;87187;88468
690617;148;3233
690698;87755;2478
690715;11521;2264
690740;1677;1868
690778;23507;87990
690862;36084;75083
691067;17414;6638
691193;5318;28037
691199;36084;42076
691310;19653;48483
691349;29122;62956
691399;29122;50747
691501;1675;79599
691633;2735;80751
691651;3672;67358
691674;19979;2223
691760;16860;69304
691787;20813;11761
691845;208;22668
692030;2575;51506
692064;17790;36507
692065;17790;49859
692066;17790;84290
692067;17790;57439
692068;17790;59381
692069;17790;55534
692177;2663;29485
692266;840;17133
692354;28786;66542
692430;46869;26689
692455;28786;62697
692489;35433;13201
692534;26030;34096
692542;16313;20486
692586;35370;12410
692697;16114;33451
692722;9859;54311
692821;27829;74703
692830;2592;16607
692874;24888;12030
692886;72506;7045
692906;36084;55472
692922;6272;64377
692924;88124;11450
693005;6779;24314
693006;2950;49063
693051;2158;32660
693075;6799;45810
693105;88119;15454
693146;48328;70506
693174;279;33052
693175;279;74559
693232;2824;32527
693249;51831;75617
693383;409;80146
693384;409;19303
693385;409;38312
693413;9574;64220
693421;7158;39439
693422;7158;36728
693423;7158;6851
693424;7158;37869
693425;7158;6841
693426;7158;52977
693430;88161;2867
693431;88161;2896
693432;88161;16337
693433;88161;23253
693434;88161;56379
693435;676;52575
693436;24496;13048
693457;59681;40789
693468;25265;41478
693495;29513;45614
693510;9601;5615
693537;19678;50697
693547;29513;56415
693583;1602;38542
693585;1602;66188
693615;2735;38391
693660;9313;31307
693689;9679;31175
693727;16593;30165
693735;54623;14774
693737;54623;5701
693738;54623;62674
693739;54623;13749
693741;54623;44241
693742;54623;28678
693743;54623;30437
693744;54623;11112
693802;49491;32912
693804;49491;80576
693810;16593;31218
693814;15662;37354
693821;29108;18046
693868;23461;34943
693937;88171;50775
693939;88171;23461
694042;51594;51482
694214;1440;4385
694258;1664;70107
694299;79859;82193
694405;330;13652
694407;1666;46243
694440;6272;52924
694441;6272;24659
694533;9650;21228
694574;2758;10318
694613;25126;17008
694625;88241;48724
694698;3730;80991
694708;1602;1243
694760;29122;78827
694771;22053;80119
694773;15326;65539
694779;19407;46581
694796;2638;60821
694797;68939;53031
694830;13187;5440
694895;7935;78932
694897;19339;44931
694937;26025;44859
694940;7935;55709
694942;38508;60698
694998;88258;66266
695009;15652;57002
695013;26025;32188
695026;32793;4016
695045;27265;56645
695048;10711;26357
695051;30989;61017
695094;13187;19461
695129;19678;18619
695164;13187;82446
695180;11520;32915
695181;15326;63569
695195;11159;33560
695202;23703;61292
695228;12218;61722
695229;17301;47234
695230;17303;17641
695282;3127;23945
695296;18830;40275
695359;29741;6225
695380;840;16709
695407;16586;65581
695467;2974;82123
695487;6461;23152
695525;48693;68649
695529;48693;14786
695530;48693;4646
695552;2908;3203
695554;17292;56451
695582;35098;64960
695591;12151;55766
695601;7935;76707
695625;28424;71694
695660;27503;38940
695669;493;50347
695680;1706;20817
695696;54955;31175
695751;38196;73653
695788;12151;26447
695804;42467;17580
695831;16219;51360
695922;48693;22441
695924;48693;44024
695925;48693;43549
695964;12596;66387
695978;12150;54149
696004;45903;29183
696011;88370;41182
696013;13187;11604
696014;45903;18775
696018;50845;79516
696029;13030;24809
696037;15511;43279
696058;36757;80625
696074;69372;10111
696080;5031;42933
696081;5031;29673
696082;5031;53910
696131;5833;26726
696177;88380;39894
696178;88380;76154
696197;16151;48995
696199;13453;29076
696210;88383;36921
696254;238;13417
696259;19741;21593
696403;22713;85589
696439;88380;68961
696442;88380;10014
696443;88380;12287
696444;31406;41187
696471;16179;46506
696472;16179;32541
696473;16179;21558
696504;17092;1739
696534;16151;16572
696536;16151;46710
696556;6461;71988
696560;31406;43384
696591;6461;37707
696626;11595;52437
696635;11595;78457
696675;88414;48723
696734;88425;48722
696898;59124;10868
697055;19780;14291
697162;7952;78649
697180;18782;83099
697181;18782;80486
697235;31406;46286
697236;31406;35976
697237;31406;17617
697238;31406;80749
697239;31406;74876
697506;64;54332
697592;31406;17627
697593;31406;52243
697710;18943;78052
697791;18943;37291
697804;6144;41874
697807;6144;19804
697865;17968;82064
697917;19893;59846
697981;33438;17081
697982;33438;32396
698035;42487;10498
698036;42487;62428
698068;16179;54106
698084;22803;2424
698154;515;30228
698240;33438;58725
698303;19792;4635
698307;1899;7413
698347;2933;70812
698382;140;65835
698384;17968;2429
698549;7838;76308
698571;20918;38772
698580;132;80414
698583;7838;58013
698668;88497;2010
698669;88497;44218
698670;88497;41758
698681;17458;75044
698699;4160;78833
698750;15523;32944
698759;1899;3647
698763;1899;21807
698778;62;38635
698814;49771;34698
698825;16711;33176
698963;15366;42705
699046;16403;22043
699068;3327;52790
699154;1677;64166
699324;3630;9858
699340;3306;11565
699382;6087;58052
699388;3630;41570
699412;88497;51799
699413;88497;59412
699415;88497;29375
699439;17949;5743
699447;16438;42032
699571;5701;55538
699576;9566;8050
699678;10617;51518
699679;10617;78581
699680;10617;41816
699681;10617;59024
699724;17305;9787
699726;17305;46852
699758;62;32479
699813;1774;30350
699814;1774;64196
699815;1774;51597
699816;1774;13779
699897;2253;32411
699899;2253;33107
699900;2253;81765
699901;2253;1710
699944;19267;66978
699970;8185;25147
699983;12596;74004
700002;62;19883
700031;27137;78146
700047;10330;85263
700068;15385;41155
700071;4249;54352
700273;23739;67184
700353;4202;65934
700418;16393;60398
700478;9313;3630
700642;5175;46757
700697;320;68768
700714;320;51907
700754;16882;74154
700757;88618;58847
700785;21718;6386
700806;36149;84762
700807;36149;31175
700808;36149;72030
700809;36149;74431
700810;36149;4160
700811;36149;16581
700812;36149;56238
700815;36149;61696
700816;36149;38265
700817;36149;27488
700819;5175;31175
700820;5175;68546
700821;5175;83411
700822;5175;6043
700823;5175;19434
700824;5175;52067
700825;5175;56754
700826;5175;13031
700830;88618;4717
700849;2826;24421
700882;86063;30073
700893;88618;61544
700911;32248;52945
700936;5504;37497
700938;5504;68333
700961;35175;66922
700972;65323;69592
700983;7256;55694
701025;62280;72107
701049;88618;6951
701118;2139;32913
701154;9620;23257
701172;35475;80371
701248;16808;44589
701275;65323;25073
701284;2988;53459
701301;10031;52400
701342;4558;21204
701361;34719;29632
701371;2988;52727
701378;6421;37416
701482;7256;72731
701492;330;9403
701504;330;42729
701509;3524;59122
701511;3770;49917
701660;4639;8364
701664;326;46527
701668;326;75650
701679;2139;33537
701711;55408;81196
701730;65323;52744
701736;1680;43877
701760;85552;35037
701763;85552;62817
701767;85552;7971
701775;19979;48438
701825;5504;60925
701860;316;67592
701954;5045;34982
701982;85552;28031
702009;5209;40650
702021;4558;72207
702036;15906;72026
702059;12566;31233
702060;88774;48211
702061;88774;78226
702062;88774;60688
702063;10711;73620
702064;88775;40822
702066;2072;1194
702067;88776;55615
702068;88777;36249
702072;24239;31541
702073;88778;32697
702074;84266;3654
702075;2645;12113
702076;13788;60242
702077;10426;43984
702094;14614;9511
702095;6230;44014
702096;37344;44082
702097;6161;33420
702146;88775;58259
702165;88785;74023
702187;88788;78953
702226;4467;27956
702264;37344;41595
702315;34616;42704
702336;34480;28467
702363;15910;59926
702423;31376;57244
702428;34005;57048
702557;2646;62880
702608;28705;28219
702609;45487;36250
702656;84327;23857
702683;676;43356
702685;2656;77864
702703;18916;26210
702781;2072;31650
702796;9621;67259
702853;27295;10563
702877;2988;16726
703035;42111;42832
703065;36149;11520
703145;5902;15886
703224;13099;79084
703267;43410;61486
703268;153;77436
703274;4620;55999
703301;4558;11599
703330;8175;9735
703377;7291;29623
703412;15385;29334
703447;45487;28972
703462;1804;20987
703471;19977;32963
703472;19977;33491
703550;15385;58069
703551;15385;31005
703559;15385;78307
703589;1648;65064
703591;402;74300
703602;402;78374
703667;61405;25493
703670;811;41880
703717;32061;37920
703727;32061;45712
703842;3887;36293
703880;13573;54281
703947;38287;27083
704000;9465;51975
704148;89001;67243
704151;42127;81856
704167;4069;31523
704195;43624;35239
704243;2587;52378
704256;5902;64346
704283;3336;81698
704308;45487;81658
704325;3310;47865
704516;2784;46492
704544;4121;27298
704630;55474;37559
704631;39364;76313
704638;15026;69006
704685;3336;13454
704693;7251;4352
704754;2072;6954
704815;15385;61905
704831;36149;47093
704902;3336;2910
704903;3336;8280
705003;6144;50804
705063;6961;54273
705146;45487;12063
705147;45487;68888
705148;45487;80141
705179;15385;71609
705186;89140;60597
705206;4121;75955
705234;89140;57549
705259;10140;53304
705288;4069;72312
705342;89140;65163
705374;36149;40822
705375;36149;73785
705376;36149;11571
705377;36149;73315
705713;3929;55097
705807;15629;12155
705826;45487;79811
705832;45487;55291
706212;48803;21930
706394;7821;8626
706675;12311;9606
706676;12311;64829
706677;12311;19692
706763;15841;73793
706766;15841;79591
706770;15841;82180
706950;68772;35611
706953;1372;68453
706990;20263;21503
706998;5941;61491
707192;89378;63610
707215;54626;75608
707249;7251;50574
707503;2886;23119
707658;8030;81597
707660;8030;59920
707669;17795;58860
707756;7311;26715
707757;7311;80863
707878;9804;13071
707879;65460;48935
708140;89432;39725
708660;67086;49301
708905;2559;42840
708917;404;60385
708961;30992;19167
708992;2646;26930
709215;6315;75437
709219;6315;14213
709346;50905;60674
709802;15487;39351
709817;2416;65653
709947;2416;56420
709993;9803;29822
710243;4091;69141
710269;9671;41572
710300;353;74694
710328;3659;17298
710409;3750;31977
710491;9671;77283
710513;353;13458
710541;24482;25559
710545;353;53544
710728;9720;29414
710763;6104;54673
710775;9720;65383
710812;6822;82603
710835;43297;81680
710860;353;10026
710861;4091;29948
710862;353;53999
710863;353;10877
710865;353;36333
710866;353;19461
710867;9915;16670
710915;9671;43106
710934;137;37183
710974;74;34659
711018;9671;9010
711048;19866;62764
711066;21142;78555
711161;89765;6167
711180;1756;32610
711212;729;83309
711227;89788;7484
711254;89803;50052
711256;89805;3541
711257;89806;42780
711258;89807;53950
711259;89808;42152
711260;5932;36072
711261;39290;14737
711268;6179;52281
711269;89813;74599
711281;5551;66778
711282;6160;51646
711522;182;23678
711767;16426;16364
712014;41694;17914
712079;6160;7303
712121;89848;56181
712415;8661;55924
712546;5709;27696
712562;41694;39318
712759;8627;35731
712782;5500;15342
712788;16426;67211
712848;89710;54105
712864;10592;40715
712884;2911;59014
713005;89950;62380
713012;7933;20807
713013;7933;28888
713039;350;58162
713132;10395;63749
713202;27238;13058
713205;9550;49372
713256;41694;30335
713324;48124;62798
713459;57;37739
713471;89950;45398
713481;6113;74761
713610;10395;49318
713642;10140;8674
713665;8233;2071
713731;8661;69925
713732;8661;73388
713798;36395;83210
713889;90005;24367
713932;142;24364
714096;9803;30407
714177;5527;17950
714224;36778;19534
714225;36778;53305
714226;36778;47150
714227;36778;26872
714228;36778;11908
714229;36778;31469
714230;36778;23724
714231;36778;65997
714232;36778;25307
714233;36778;75960
714234;36778;53013
714236;36778;23696
714240;36778;80732
714242;36778;36980
714243;36778;31736
714244;36778;22223
714245;36778;39650
714246;36778;34647
714247;36778;72295
714248;36778;68194
714249;36778;39567
714250;36778;19474
714251;36778;3636
714252;36778;49736
714271;29204;45369
714479;8670;45646
714615;8620;39359
714670;5920;37426
714681;68026;14324
714779;48375;15839
714785;21248;5069
714838;89842;80079
714946;22;82711
715024;8026;82620
715058;32067;16343
715220;60303;4185
715238;8359;77968
715241;8359;34194
715269;4979;20343
715383;4979;82642
715414;2990;35329
715478;326;5920
715536;32067;47395
715555;336;68104
715667;43525;38849
715767;48375;79246
715826;16401;8261
715828;2837;2519
715931;32067;23570
715971;240;38722
716126;6182;60019
716254;5920;34813
716437;1720;70772
716665;8420;80209
716676;1702;81951
716687;5211;59408
716863;8420;4890
716932;7988;59720
716960;804;41585
717101;417;42736
717165;2942;49130
717195;5642;19597
717197;5642;58819
717243;8620;3003
717270;240;53624
717289;10395;69797
717307;47;21076
717334;8620;56066
717412;3770;73761
717423;8775;77877
717424;8775;35925
717429;13159;48674
717465;8420;68724
717522;90327;14492
717529;13159;53396
717530;6230;42851
717585;90337;84659
717586;36513;12432
717611;90326;77616
717612;90326;77615
717614;90326;77614
717655;3770;66596
717705;26844;37192
717734;47;51130
717770;10592;34902
717778;15884;12039
717816;75919;58215
717835;18630;67339
717839;18630;36905
717841;42894;24516
717842;42894;80164
717843;42894;19125
717872;3763;14436
717960;8620;40734
717992;34480;72050
718013;90376;58853
718051;16837;45571
718052;16837;58096
718053;16837;43920
718108;26915;29348
718109;26915;46757
718110;26915;45017
718119;24865;6399
718146;26929;25106
718162;3770;61985
718174;11245;71596
718204;28818;72310
718206;12062;83806
718269;6023;60462
718270;6023;4855
718473;15095;54425
718594;13187;19822
718595;13187;40040
718596;13187;70562
718597;13187;18665
718598;13187;52029
718599;13187;74550
718600;13187;26619
718601;13187;65933
718602;13187;3727
718603;13187;41416
718708;11180;62599
718781;19139;63916
718813;90435;45991
718855;3770;3535
718919;90435;71668
718941;240;67538
718964;90435;69081
718978;90458;20738
718979;90458;3872
718980;90458;34591
718981;90458;83011
718982;90458;46698
718983;90458;49498
718984;90458;6365
718985;90458;62957
718986;90458;36042
718988;4690;72587
719105;16087;17128
719106;90503;26991
719144;90435;45994
719145;90435;45992
719146;90435;45990
719147;90435;45989
719148;90435;32389
719237;46552;6647
719239;12062;72708
719261;28818;66857
719277;90537;78038
719278;90537;78037
719365;12062;79933
719424;6244;9784
719439;89963;7350
719454;42435;21880
719549;90579;71989
719584;4095;44302
719646;90594;57471
719745;75919;3005
719804;55490;34851
719878;6341;48651
719967;186;80792
720028;7879;5102
720051;1671;79135
720057;1671;33404
720099;1671;78257
720100;1671;81161
720102;1671;78258
720187;7;45606
720201;5752;78369
720226;82408;4064
720254;40044;60274
720255;40044;37603
720256;40044;4833
720257;40044;8319
720258;40044;36903
720259;40044;46522
720286;90653;59318
720584;6023;39465
720585;6023;64032
720586;6023;23264
720587;6023;45640
720588;6023;57221
720590;6023;19107
720620;28818;62307
720625;40504;46142
